"entry";"name";"gossip_menu_id";"minlevel";"maxlevel";"exp";"faction";"npcflag";"detection_range";"rank";"dmgschool";"DamageModifier";"BaseAttackTime";"RangeAttackTime";"BaseVariance";"RangeVariance";"unit_class";"unit_flags";"unit_flags2";"dynamicflags";"family";"type";"type_flags";"mingold";"maxgold";"HealthModifier";"ManaModifier";"ArmorModifier";"ExperienceModifier";"RacialLeader";"RegenHealth";"mechanic_immune_mask";"spell_school_immune_mask";"flags_extra";"ScriptName"
18626;"Trainee Alcor";0;60;60;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18627;"Trainee Firea";0;60;60;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18628;"Trainee Sinthar";0;60;60;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18629;"Instructor Cel";0;70;70;1;1604;0;20.0;0;0;0.3;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18631;"Cabal Cultist";0;69;70;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;1;32832;2048;0;0;7;0;922;1209;2.6;3.0;1.0;2.25;0;1;1;0;167772160;""
18632;"Cabal Executioner";0;71;71;1;16;0;20.0;1;0;4.66;2400;2000;1.0;1.0;1;32832;2048;0;0;7;0;1053;1380;3.0;3.0;1.0;2.25;0;1;1;0;134217728;""
18633;"Cabal Acolyte";0;69;69;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;794;1042;3.0;3.0;1.0;2.25;0;1;0;0;167772160;""
18634;"Cabal Summoner";0;70;71;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;881;1155;3.0;3.0;1.0;2.25;0;1;0;0;134217792;""
18635;"Cabal Deathsworn";0;69;70;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;1;32832;2048;0;0;7;0;1007;1320;3.0;3.0;1.0;2.25;0;1;1;0;167772160;""
18636;"Cabal Assassin";0;70;70;1;16;0;20.0;1;0;4.88;1800;2000;1.0;1.0;1;32832;2048;0;0;7;0;1009;1322;3.0;3.0;1.0;2.25;0;1;1;0;0;""
18637;"Cabal Shadow Priest";0;69;70;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;837;1098;3.0;3.0;1.0;2.25;0;1;0;0;33554432;""
18638;"Cabal Zealot";0;70;70;1;16;0;20.0;1;0;4.25;2200;2000;1.0;1.0;2;32832;2048;0;0;7;0;881;1155;3.0;3.0;1.0;2.25;0;1;0;0;0;""
18639;"Cabal Spellbinder";0;70;71;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;881;1155;3.0;3.0;1.0;2.25;0;1;0;0;134217792;""
18640;"Cabal Warlock";0;69;69;1;16;0;20.0;1;0;4.66;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;794;1042;3.0;3.0;1.0;2.25;0;1;0;0;134217728;""
18641;"Cabal Familiar";0;69;69;1;16;0;20.0;0;0;1.89;1600;2000;1.0;1.0;8;32768;2048;0;0;3;0;168;225;1.1;2.0;1.0;1.0;0;1;0;0;134217728;""
18642;"Fel Guardhound";0;69;69;1;16;0;20.0;0;0;2.0;2000;2000;1.0;1.0;2;32768;2048;0;0;3;0;0;0;1.45;2.0;1.0;1.0;0;1;0;0;0;""
18643;"Barnes (Tuxedo)";0;70;70;1;35;0;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;0;0;0;0.7;1.0;1.0;1.0;0;1;8388624;0;0;""
18644;"Tarren Mill Peasant";0;15;15;0;12;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18645;"Tarren Mill Peasant (With Sack)";0;1;1;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18646;"Tarren Mill Horsehand";0;15;15;0;35;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18647;"Deathskitter";0;64;64;1;22;0;20.0;1;0;3.3;2000;2000;1.0;1.0;1;32832;2048;0;3;1;1;1083;1420;4.0;1.0;1.0;1.0;0;1;0;0;0;""
18648;"Stonegazer";0;64;64;1;49;0;20.0;1;0;2.8;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;3.5;1.0;1.0;1.0;0;1;8389712;0;0;""
18649;"Innkeeper Monica";0;1;2;0;35;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;"npc_innkeeper"
18650;"Tarren Mill Horse";0;1;1;0;190;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33554432;2048;0;0;10;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18651;"Young Blanchy";0;2;2;0;35;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;0;2048;0;0;8;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18652;"Zahlia";0;69;69;1;1818;0;20.0;0;0;1.7;2000;2000;1.0;1.0;1;33024;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18653;"Seth";7747;1;1;0;1818;3;20.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18654;"Crowd Murmur Helper";0;70;70;1;35;0;20.0;0;0;0.01;2000;2000;1.0;1.0;1;33554688;2048;0;0;10;0;0;0;0.7;1.0;1.0;1.0;0;1;0;0;130;""
18655;"Jay Lemieux";0;1;1;0;35;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18656;"Julie Honeywell";0;1;1;0;35;0;20.0;0;0;4.6;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18657;"Tarren Mill Fisherman";0;23;24;0;1665;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
18658;"Kil'sorrow Ritualist";0;67;68;1;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;32768;2048;0;0;7;128;390;2052;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18659;"Voidwraith";0;67;68;1;14;0;20.0;0;5;1.4;2000;2000;1.0;1.0;1;0;2048;0;0;3;2;0;0;1.0;1.0;0.98;1.0;0;1;0;0;0;""
18660;"Subjugator Vaz'shir";0;68;68;1;90;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;3;0;332;739;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18661;"Terrorguard";0;67;68;1;90;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;0;2048;0;0;3;0;318;2054;1.0;1.0;0.98;1.0;0;1;0;0;0;""
18662;"Orc Ancestor";0;67;68;0;1194;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;10;2;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18663;"Maiden of Discipline";0;70;70;1;16;0;20.0;0;0;2.0;1435;2000;1.0;1.0;2;0;2048;0;0;3;0;229;303;1.45;2.5;1.0;1.0;0;1;0;0;0;""
18664;"Aged Dalaran Wizard";0;59;61;0;35;128;20.0;0;0;4.6;2000;2000;1.0;1.0;8;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18665;"Overrun Target";0;60;60;0;114;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;10;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;128;""
18666;"Dalaran Sorceress";0;61;63;1;35;0;20.0;1;0;3.95;2000;2000;1.0;1.0;8;0;2048;0;0;7;8;0;0;6.0;1.0;0.94;2.25;0;1;0;0;0;""
18667;"Blackheart the Inciter";0;72;72;1;1787;0;20.0;1;0;5.3;2700;2000;1.0;1.0;1;64;2048;0;0;7;64;6069;7931;18.75;10.0;1.0;2.25;0;1;617299803;0;0;"boss_blackheart_the_inciter"
18668;"Vaeron Kormar";0;1;1;0;1637;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18669;"Terric Brightwind";0;1;1;0;1637;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18670;"Ironjaw";0;63;64;1;38;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;1;1;1;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18671;"Priest Ennas";0;1;1;0;1637;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18672;"Thomas Yance";0;40;40;0;35;4224;20.0;0;0;4.6;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
18673;"Pit Announcer";0;65;65;1;1749;0;20.0;1;0;1.5;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;2.9;1.0;1.0;2.25;0;1;0;0;0;""
18674;"[UNUSED]Anchorite Lyteera";0;68;68;1;1743;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18675;"Soolaveen";7741;70;70;1;1818;3;20.0;0;0;0.8;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18676;"Keb'ezil";0;63;63;1;714;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;36864;2048;0;0;3;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18677;"Mekthorg the Wild";0;61;61;1;1662;0;20.0;4;0;1.5;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;263;349;2.0;1.0;1.0;1.0;0;1;0;0;0;""
18678;"Fulgorge";0;62;62;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;1;0;2048;0;0;10;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;0;""
18679;"Vorakem Doomspeaker";0;62;62;1;90;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;3;0;262;1325;2.0;1.0;1.0;1.0;0;1;0;0;0;""
18680;"Marticar";0;63;63;1;14;0;20.0;4;0;1.4;1600;2000;1.0;1.0;1;32832;2048;0;0;1;0;0;0;2.0;4.0;1.0;1.0;0;1;545470335;0;0;""
18681;"Coilfang Emissary";0;63;63;1;74;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;240;318;2.0;4.0;1.0;1.0;0;1;0;0;0;""
18682;"Bog Lurker";0;63;63;1;14;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;32768;2048;0;0;4;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;0;""
18683;"Voidhunter Yar";0;68;68;1;14;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;3;0;0;0;2.0;4.0;1.0;1.0;0;1;0;0;0;""
18684;"Bro'Gaz the Clanless";0;66;66;1;45;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;530;1592;2.0;2.0;1.0;1.0;0;1;0;0;0;""
18685;"Okrek";0;64;64;1;1738;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;245;325;2.0;5.0;1.0;1.0;0;1;0;0;0;""
18686;"Doomsayer Jurim";0;64;64;1;14;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;245;325;2.0;5.0;1.0;1.0;0;1;0;0;0;""
18687;"Mother Kashur";0;70;70;0;1652;2;20.0;0;0;1.0;2000;2000;1.0;1.0;2;0;2048;0;0;7;2;0;0;90.0;1.0;1.0;1.0;0;1;0;0;2;""
18688;"Ancient Orc Ancestor";0;67;68;1;1194;0;20.0;0;0;1.75;2000;2000;1.0;1.0;1;768;2048;0;0;10;2;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18689;"Crippler";0;65;65;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;1;32768;2048;0;0;6;0;0;0;2.0;1.0;1.0;1.0;0;1;8388624;0;0;""
18690;"Morcrush";0;68;68;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;1;32832;2048;0;0;5;512;6418;8386;2.29;4.0;1.0;1.0;0;1;0;0;0;""
18691;"Shadow Totem";0;60;60;0;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;11;0;0;0;0.05;1.0;1.0;1.0;0;1;0;0;0;""
18692;"Hemathion";0;68;68;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;1;0;2048;0;0;2;0;0;0;2.0;4.0;1.0;1.0;0;1;550124415;0;0;""
18693;"Speaker Mar'grom";0;68;68;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;269;357;2.0;3.0;1.0;1.0;0;1;0;0;0;""
18694;"Collidus the Warp-Watcher";0;68;68;1;14;0;20.0;4;0;1.8;2000;2000;1.0;1.0;1;0;2048;0;0;3;0;0;0;2.0;4.0;1.0;1.0;0;1;0;0;0;""
18695;"Ambassador Jerrikar";0;69;69;1;1813;0;20.0;4;0;1.5;2000;2000;1.0;1.0;1;0;2048;0;0;3;0;330;1671;2.0;1.0;1.0;1.0;0;1;0;0;0;""
18696;"Kraator";0;68;68;1;14;0;20.0;4;0;1.5;1400;2000;1.0;1.0;1;0;2048;0;0;3;0;6418;8386;2.0;4.0;1.0;1.0;0;1;0;0;1073741824;""
18697;"Chief Engineer Lorthander";0;69;69;1;1701;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;600;1800;2.0;5.0;1.0;1.0;0;1;0;0;0;""
18698;"Ever-Core the Punisher";0;68;68;1;14;0;20.0;4;0;1.5;2000;2000;1.0;1.0;2;0;2048;0;0;4;0;0;0;2.0;2.0;1.0;1.0;0;1;0;0;0;""
18699;"Netherstorm Rare Chimaera UNUSED";0;68;68;1;14;0;20.0;2;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;15.0;4.0;1.0;1.0;0;1;0;0;0;""
18700;"Reanimated Bones";0;66;67;1;16;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;0;0;0;0.54;1.0;1.0;1.0;0;1;8388624;0;33554432;""
18701;"Dark Vortex";0;69;69;1;91;0;20.0;0;5;4.0;1400;2000;1.0;1.0;2;0;2048;0;0;4;0;0;0;1.5;1.0;1.49;1.0;0;1;0;0;0;""
18702;"Auchenai Necromancer";0;66;66;1;16;0;20.0;1;0;4.22;2000;2000;1.0;1.0;2;32768;2048;0;0;7;0;1639;2146;4.5;3.0;1.0;2.25;0;1;0;0;0;""
18703;"Sethekk Spirit";0;60;60;0;16;0;20.0;1;5;7.5;1400;2000;1.0;1.0;1;33587264;2048;0;0;7;8;0;0;1.0;1.0;1.0;1.0;0;1;0;0;4194304;""
18704;"Taela Everstride";7745;66;66;1;1733;3;20.0;0;0;2.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18705;"Mawg Grimshot";7746;66;66;1;1734;3;20.0;0;0;2.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18706;"Bonechewer Riding Wolf";0;58;59;1;1663;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18707;"Torgos";0;65;65;1;14;0;20.0;1;0;4.0;2000;2000;1.0;1.0;1;32832;2048;0;0;1;0;0;0;3.0;1.0;1.0;1.0;0;1;1026;0;0;""
18708;"Murmur";0;72;72;1;16;0;20.0;1;0;5.0;2800;2000;1.0;1.0;1;64;2048;0;0;4;104;17969;23471;57.5;15.0;1.0;2.25;0;0;650854235;0;0;"boss_murmur"
18712;"Advisor Faila";7774;68;68;1;1734;3;20.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18713;"Lieutenant Gravelhammer";7773;68;68;1;1733;3;20.0;0;0;2.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18714;"Scout Neftis";7772;67;67;1;1734;3;20.0;0;0;0.6;2000;2000;1.0;1.0;1;33536;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18715;"Private Weeks";21253;67;67;1;1733;3;20.0;0;0;2.0;2000;2000;1.0;1.0;2;33536;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18716;"Shadowy Initiate";7759;62;62;1;1750;1;20.0;0;0;2.4;2000;2000;1.0;1.0;2;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18717;"Shadowy Laborer";7757;60;60;1;1750;1;20.0;0;0;2.6;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18718;"Shadowy Hunter";0;65;65;1;16;0;20.0;0;0;2.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;503;1511;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18719;"Shadowy Advisor";7760;63;63;1;1750;1;20.0;0;0;2.0;2000;2000;1.0;1.0;2;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18720;"Shadowmaster Grieve";7776;65;65;1;1750;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;490;1470;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18721;"World Trigger (Friendly + Invis Man)";0;60;60;0;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;10;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;128;""
18722;"Leper Gnome Laborer";0;2;7;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18723;"Erozion";7769;70;70;1;35;3;20.0;1;0;1.3;2000;2000;1.0;1.0;1;0;2048;0;0;2;0;0;0;1.0;1.0;1.0;2.25;0;1;0;0;0;""
18724;"Melaya Tassier";0;1;1;0;1637;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18725;"Brazen";7959;70;70;1;35;1;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;2;0;0;0;1.0;1.0;1.0;2.25;0;1;0;0;0;""
18726;"Flying Raging Soul";0;65;65;1;35;0;20.0;0;0;0.4;2000;2000;1.0;1.0;2;33555200;2048;0;0;10;0;0;0;0.8;1.0;1.0;1.0;0;1;0;0;0;""
18727;"Rarthein";0;55;55;0;1695;0;20.0;0;0;1.0;1500;2000;1.0;1.0;1;4096;2048;0;0;7;0;0;0;1.05;1.0;1.0;1.0;0;1;0;0;0;""
18728;"Doom Lord Kazzak";0;73;73;1;90;0;20.0;3;0;65.0;2000;2000;1.0;1.0;1;0;2048;0;0;3;108;4750000;5250000;112.0;2.0;1.0;1.0;0;1;617299803;0;0;"boss_doomlord_kazzak"
18729;"Infernal Rain (Hellfire)";0;70;70;1;14;0;20.0;0;0;2.0;2000;2000;1.0;1.0;1;33554432;2048;0;0;10;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;130;""
18730;"Sirigna'no";0;60;60;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;3;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18731;"Ambassador Hellmaw";0;72;72;1;16;0;20.0;1;0;6.0;3000;2000;1.0;1.0;1;32832;2048;0;0;3;64;5644;7376;18.25;10.0;1.0;2.25;0;1;612646783;0;0;"boss_ambassador_hellmaw"
18732;"Grandmaster Vorpil";0;72;72;1;16;0;20.0;1;0;6.0;2000;2000;1.0;1.0;2;64;2048;0;0;7;64;4794;6266;18.75;10.0;1.0;2.25;0;1;650854235;0;0;"boss_grandmaster_vorpil"
18733;"Fel Reaver";0;70;70;1;954;0;20.0;1;0;6.7;2000;2000;1.0;1.0;1;32832;2048;0;0;9;40;4409;5762;15.0;1.0;1.42;1.0;0;1;0;0;0;""
18734;"Coarse Stone Statue";0;15;15;0;15;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;4;0;0;0;0.1;1.0;1.0;1.0;0;1;0;0;0;""
18735;"Heavy Stone Statue";0;25;25;0;15;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;4;0;0;0;0.1;1.0;1.0;1.0;0;1;0;0;0;""
18736;"Solid Stone Statue";0;35;35;0;15;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;4;0;0;0;0.1;1.0;1.0;1.0;0;1;0;0;0;""
18737;"Dense Stone Statue";0;45;45;0;15;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;4;0;0;0;0.1;1.0;1.0;1.0;0;1;0;0;0;""
18738;"Primal Stone Statue";0;55;55;0;15;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;4;0;0;0;0.1;1.0;1.0;1.0;0;1;0;0;2;""
18739;"Giraffe";0;1;1;0;189;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18740;"Serpent";0;1;1;0;31;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;0.2;1.0;1.0;1.0;0;1;0;0;2;""
18741;"Dragonhawk";0;1;1;0;31;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;0.2;1.0;1.0;1.0;0;1;0;0;2;""
18742;"Worgen";0;1;1;0;189;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;0.2;1.0;1.0;1.0;0;1;0;0;2;""
18743;"Elrodan";0;30;30;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18744;"Aurosalia";0;30;30;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18745;"Captain Auric Sunchaser";7814;70;70;1;1733;3;20.0;0;0;1.7;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18747;"Krugosh";0;65;65;1;1729;80;20.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
18748;"Ruak Stronghorn";7691;65;65;1;1729;81;20.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
18749;"Dalinna";7818;60;60;0;1729;209;20.0;0;0;1.0;1500;2000;1.0;1.0;8;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18750;"Shimmerscale Eel";0;62;63;0;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18751;"Kalaen";7815;60;60;0;1729;209;20.0;0;0;1.0;1500;2000;1.0;1.0;8;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18752;"Zebig";8760;60;60;0;1729;209;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.3;1.0;1.0;1.0;0;1;0;0;2;""
18753;"Felannia";8760;60;60;0;1729;209;20.0;0;0;1.0;1500;2000;1.0;1.0;2;4608;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18754;"Barim Spilthoof";7816;60;60;0;29;209;20.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;2;""
18755;"Moorutu";7842;60;60;0;1729;81;20.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
18756;"Haris Pilton";0;63;64;1;35;130;20.0;0;0;1.0;2000;2000;1.0;1.0;2;33024;2048;0;0;7;0;0;0;1.0;1.0;1.29;1.0;0;1;0;0;2;""
18757;"Zangarmarsh PvP Beam (Red)";0;60;60;0;114;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33555200;2048;0;0;10;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;128;""
18758;"Telhamat Protector";0;59;60;0;1639;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;65536;""
18759;"Zangarmarsh PvP Beam (Blue)";0;60;60;0;114;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33555200;2048;0;0;10;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;130;""
18760;"Isla Starmane";7821;63;63;1;1660;3;20.0;0;0;2.0;2000;2000;1.0;1.0;2;37632;2048;0;0;7;4096;0;0;1.25;1.25;1.0;1.0;0;1;0;0;0;"npc_isla_starmane"
18761;"Darise";0;30;30;0;1604;2097152;20.0;0;0;1.0;1500;2000;1.0;1.0;2;4608;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18762;"Tinkerbell";0;1;1;0;1818;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;256;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18763;"Blood Elf Warlock";0;50;50;0;1604;0;20.0;0;0;1.0;2000;2000;1.0;1.0;8;4096;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
18764;"Durnholde Armorer";0;65;65;1;14;0;20.0;0;0;1.5;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18765;"Durnholde Cook";0;65;65;1;14;0;20.0;0;0;1.5;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
18766;"Pool of Souls";0;1;1;0;16;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33554432;2048;0;0;10;0;0;0;0.8;1.0;1.0;1.0;0;1;0;0;0;""
